Date,CountryRegion,ProvinceState,CumulativeConfirmed,DailyConfirmed,CumulativeDeaths,DailyDeaths
2/25/2020,China,Ningxia,71,0,0,0
2/26/2020,China,Ningxia,71,0,0,0
2/27/2020,China,Ningxia,72,1,0,0
2/28/2020,China,Ningxia,72,0,0,0
2/29/2020,China,Ningxia,73,1,0,0
3/1/2020,China,Ningxia,73,0,0,0
3/2/2020,China,Ningxia,74,1,0,0
3/3/2020,China,Ningxia,74,0,0,0
3/4/2020,China,Ningxia,75,1,0,0
3/5/2020,China,Ningxia,75,0,0,0
3/6/2020,China,Ningxia,75,0,0,0
3/7/2020,China,Ningxia,75,0,0,0
3/8/2020,China,Ningxia,75,0,0,0
3/9/2020,China,Ningxia,75,0,0,0
3/10/2020,China,Ningxia,75,0,0,0
3/11/2020,China,Ningxia,75,0,0,0
3/12/2020,China,Ningxia,75,0,0,0
3/13/2020,China,Ningxia,75,0,0,0
3/14/2020,China,Ningxia,75,0,0,0
3/15/2020,China,Ningxia,75,0,0,0
3/16/2020,China,Ningxia,75,0,0,0
3/17/2020,China,Ningxia,75,0,0,0
3/18/2020,China,Ningxia,75,0,0,0
3/19/2020,China,Ningxia,75,0,0,0
3/20/2020,China,Ningxia,75,0,0,0
3/21/2020,China,Ningxia,75,0,0,0
3/22/2020,China,Ningxia,75,0,0,0
3/23/2020,China,Ningxia,75,0,0,0
3/24/2020,China,Ningxia,75,0,0,0
3/25/2020,China,Ningxia,75,0,0,0
3/26/2020,China,Ningxia,75,0,0,0
1/22/2020,China,Qinghai,0,0,0,0
1/23/2020,China,Qinghai,0,0,0,0
1/24/2020,China,Qinghai,0,0,0,0
1/25/2020,China,Qinghai,1,1,0,0
1/26/2020,China,Qinghai,1,0,0,0
1/27/2020,China,Qinghai,6,5,0,0
1/28/2020,China,Qinghai,6,0,0,0
1/29/2020,China,Qinghai,6,0,0,0
1/30/2020,China,Qinghai,8,2,0,0
1/31/2020,China,Qinghai,8,0,0,0
2/1/2020,China,Qinghai,9,1,0,0
2/2/2020,China,Qinghai,11,2,0,0
2/3/2020,China,Qinghai,13,2,0,0
2/4/2020,China,Qinghai,15,2,0,0
2/5/2020,China,Qinghai,17,2,0,0
2/6/2020,China,Qinghai,18,1,0,0
2/7/2020,China,Qinghai,18,0,0,0
2/8/2020,China,Qinghai,18,0,0,0
2/9/2020,China,Qinghai,18,0,0,0
2/10/2020,China,Qinghai,18,0,0,0
2/11/2020,China,Qinghai,18,0,0,0
2/12/2020,China,Qinghai,18,0,0,0
2/13/2020,China,Qinghai,18,0,0,0
2/14/2020,China,Qinghai,18,0,0,0
2/15/2020,China,Qinghai,18,0,0,0
2/16/2020,China,Qinghai,18,0,0,0
2/17/2020,China,Qinghai,18,0,0,0
2/18/2020,China,Qinghai,18,0,0,0
2/19/2020,China,Qinghai,18,0,0,0
2/20/2020,China,Qinghai,18,0,0,0
2/21/2020,China,Qinghai,18,0,0,0
2/22/2020,China,Qinghai,18,0,0,0
2/23/2020,China,Qinghai,18,0,0,0
2/24/2020,China,Qinghai,18,0,0,0
2/25/2020,China,Qinghai,18,0,0,0
2/26/2020,China,Qinghai,18,0,0,0
2/27/2020,China,Qinghai,18,0,0,0
2/28/2020,China,Qinghai,18,0,0,0
2/29/2020,China,Qinghai,18,0,0,0
3/1/2020,China,Qinghai,18,0,0,0
3/2/2020,China,Qinghai,18,0,0,0
3/3/2020,China,Qinghai,18,0,0,0
3/4/2020,China,Qinghai,18,0,0,0
3/5/2020,China,Qinghai,18,0,0,0
3/6/2020,China,Qinghai,18,0,0,0
3/7/2020,China,Qinghai,18,0,0,0
3/8/2020,China,Qinghai,18,0,0,0
3/9/2020,China,Qinghai,18,0,0,0
3/10/2020,China,Qinghai,18,0,0,0
3/11/2020,China,Qinghai,18,0,0,0
3/12/2020,China,Qinghai,18,0,0,0
3/13/2020,China,Qinghai,18,0,0,0
3/14/2020,China,Qinghai,18,0,0,0
3/15/2020,China,Qinghai,18,0,0,0
3/16/2020,China,Qinghai,18,0,0,0
3/17/2020,China,Qinghai,18,0,0,0
3/18/2020,China,Qinghai,18,0,0,0
3/19/2020,China,Qinghai,18,0,0,0
3/20/2020,China,Qinghai,18,0,0,0
3/21/2020,China,Qinghai,18,0,0,0
3/22/2020,China,Qinghai,18,0,0,0
3/23/2020,China,Qinghai,18,0,0,0
3/24/2020,China,Qinghai,18,0,0,0
3/25/2020,China,Qinghai,18,0,0,0
3/26/2020,China,Qinghai,18,0,0,0
1/22/2020,China,Shaanxi,0,0,0,0
1/23/2020,China,Shaanxi,3,3,0,0
1/24/2020,China,Shaanxi,5,2,0,0
1/25/2020,China,Shaanxi,15,10,0,0
1/26/2020,China,Shaanxi,22,7,0,0
1/27/2020,China,Shaanxi,35,13,0,0
1/28/2020,China,Shaanxi,46,11,0,0
1/29/2020,China,Shaanxi,56,10,0,0
1/30/2020,China,Shaanxi,63,7,0,0
1/31/2020,China,Shaanxi,87,24,0,0
2/1/2020,China,Shaanxi,101,14,0,0
2/2/2020,China,Shaanxi,116,15,0,0
2/3/2020,China,Shaanxi,128,12,0,0
2/4/2020,China,Shaanxi,142,14,0,0
2/5/2020,China,Shaanxi,165,23,0,0
2/6/2020,China,Shaanxi,173,8,0,0
2/7/2020,China,Shaanxi,184,11,0,0
2/8/2020,China,Shaanxi,195,11,0,0
2/9/2020,China,Shaanxi,208,13,0,0
2/10/2020,China,Shaanxi,213,5,0,0
2/11/2020,China,Shaanxi,219,6,0,0
2/12/2020,China,Shaanxi,225,6,0,0
2/13/2020,China,Shaanxi,229,4,0,0
2/14/2020,China,Shaanxi,230,1,0,0
2/15/2020,China,Shaanxi,232,2,0,0
2/16/2020,China,Shaanxi,236,4,0,0
2/17/2020,China,Shaanxi,240,4,0,0
2/18/2020,China,Shaanxi,240,0,0,0
2/19/2020,China,Shaanxi,242,2,0,0
2/20/2020,China,Shaanxi,245,3,1,1
2/21/2020,China,Shaanxi,245,0,1,0
2/22/2020,China,Shaanxi,245,0,1,0
2/23/2020,China,Shaanxi,245,0,1,0
2/24/2020,China,Shaanxi,245,0,1,0
2/25/2020,China,Shaanxi,245,0,1,0
2/26/2020,China,Shaanxi,245,0,1,0
2/27/2020,China,Shaanxi,245,0,1,0
2/28/2020,China,Shaanxi,245,0,1,0
2/29/2020,China,Shaanxi,245,0,1,0
3/1/2020,China,Shaanxi,245,0,1,0
3/2/2020,China,Shaanxi,245,0,1,0
3/3/2020,China,Shaanxi,245,0,1,0
3/4/2020,China,Shaanxi,245,0,1,0
3/5/2020,China,Shaanxi,245,0,1,0
3/6/2020,China,Shaanxi,245,0,1,0
3/7/2020,China,Shaanxi,245,0,1,0
3/8/2020,China,Shaanxi,245,0,1,0
3/9/2020,China,Shaanxi,245,0,1,0
3/10/2020,China,Shaanxi,245,0,1,0
3/11/2020,China,Shaanxi,245,0,1,0
3/12/2020,China,Shaanxi,245,0,2,1
3/13/2020,China,Shaanxi,245,0,2,0
3/14/2020,China,Shaanxi,245,0,2,0
3/15/2020,China,Shaanxi,245,0,2,0
3/16/2020,China,Shaanxi,245,0,2,0
3/17/2020,China,Shaanxi,246,1,3,1
3/18/2020,China,Shaanxi,246,0,3,0
3/19/2020,China,Shaanxi,246,0,3,0
3/20/2020,China,Shaanxi,247,1,3,0
3/21/2020,China,Shaanxi,248,1,3,0
3/22/2020,China,Shaanxi,248,0,3,0
3/23/2020,China,Shaanxi,248,0,3,0
3/24/2020,China,Shaanxi,249,1,3,0
3/25/2020,China,Shaanxi,250,1,3,0
3/26/2020,China,Shaanxi,253,3,3,0
1/22/2020,China,Shandong,2,2,0,0
1/23/2020,China,Shandong,6,4,0,0
1/24/2020,China,Shandong,15,9,0,0
1/25/2020,China,Shandong,27,12,0,0
1/26/2020,China,Shandong,46,19,0,0
1/27/2020,China,Shandong,75,29,0,0
1/28/2020,China,Shandong,95,20,0,0
1/29/2020,China,Shandong,130,35,0,0
1/30/2020,China,Shandong,158,28,0,0
1/31/2020,China,Shandong,184,26,0,0
2/1/2020,China,Shandong,206,22,0,0
2/2/2020,China,Shandong,230,24,0,0
2/3/2020,China,Shandong,259,29,0,0
2/4/2020,China,Shandong,275,16,0,0
2/5/2020,China,Shandong,307,32,0,0
2/6/2020,China,Shandong,347,40,0,0
2/7/2020,China,Shandong,386,39,0,0
2/8/2020,China,Shandong,416,30,0,0
2/9/2020,China,Shandong,444,28,1,1
2/10/2020,China,Shandong,466,22,1,0
2/11/2020,China,Shandong,487,21,1,0
2/12/2020,China,Shandong,497,10,2,1
2/13/2020,China,Shandong,509,12,2,0
2/14/2020,China,Shandong,523,14,2,0
2/15/2020,China,Shandong,532,9,2,0
2/16/2020,China,Shandong,537,5,2,0
2/17/2020,China,Shandong,541,4,2,0
2/18/2020,China,Shandong,543,2,3,1
2/19/2020,China,Shandong,544,1,3,0
2/20/2020,China,Shandong,546,2,4,1
2/21/2020,China,Shandong,749,203,4,0
2/22/2020,China,Shandong,750,1,4,0
2/23/2020,China,Shandong,754,4,4,0
2/24/2020,China,Shandong,755,1,5,1
2/25/2020,China,Shandong,756,1,6,1
2/26/2020,China,Shandong,756,0,6,0
2/27/2020,China,Shandong,756,0,6,0
2/28/2020,China,Shandong,756,0,6,0
2/29/2020,China,Shandong,756,0,6,0
3/1/2020,China,Shandong,758,2,6,0
3/2/2020,China,Shandong,758,0,6,0
3/3/2020,China,Shandong,758,0,6,0
3/4/2020,China,Shandong,758,0,6,0
3/5/2020,China,Shandong,758,0,6,0
3/6/2020,China,Shandong,758,0,6,0
3/7/2020,China,Shandong,758,0,6,0
3/8/2020,China,Shandong,758,0,6,0
3/9/2020,China,Shandong,758,0,6,0
3/10/2020,China,Shandong,758,0,6,0
3/11/2020,China,Shandong,760,2,6,0
3/12/2020,China,Shandong,760,0,6,0
3/13/2020,China,Shandong,760,0,7,1
3/14/2020,China,Shandong,760,0,7,0
3/15/2020,China,Shandong,760,0,7,0
3/16/2020,China,Shandong,760,0,7,0
3/17/2020,China,Shandong,761,1,7,0
3/18/2020,China,Shandong,761,0,7,0
3/19/2020,China,Shandong,761,0,7,0
3/20/2020,China,Shandong,762,1,7,0
3/21/2020,China,Shandong,764,2,7,0
3/22/2020,China,Shandong,766,2,7,0
3/23/2020,China,Shandong,768,2,7,0
3/24/2020,China,Shandong,768,0,7,0
3/25/2020,China,Shandong,769,1,7,0
3/26/2020,China,Shandong,771,2,7,0
1/22/2020,China,Shanghai,9,9,0,0
1/23/2020,China,Shanghai,16,7,0,0
1/24/2020,China,Shanghai,20,4,0,0
1/25/2020,China,Shanghai,33,13,0,0
1/26/2020,China,Shanghai,40,7,1,1
1/27/2020,China,Shanghai,53,13,1,0
1/28/2020,China,Shanghai,66,13,1,0
1/29/2020,China,Shanghai,96,30,1,0
1/30/2020,China,Shanghai,112,16,1,0
1/31/2020,China,Shanghai,135,23,1,0
2/1/2020,China,Shanghai,169,34,1,0
2/2/2020,China,Shanghai,182,13,1,0
2/3/2020,China,Shanghai,203,21,1,0
2/4/2020,China,Shanghai,219,16,1,0
2/5/2020,China,Shanghai,243,24,1,0
2/6/2020,China,Shanghai,257,14,1,0
2/7/2020,China,Shanghai,277,20,1,0
2/8/2020,China,Shanghai,286,9,1,0
2/9/2020,China,Shanghai,293,7,1,0
2/10/2020,China,Shanghai,299,6,1,0
2/11/2020,China,Shanghai,303,4,1,0
2/12/2020,China,Shanghai,311,8,1,0
2/13/2020,China,Shanghai,315,4,1,0
2/14/2020,China,Shanghai,318,3,1,0
2/15/2020,China,Shanghai,326,8,1,0
2/16/2020,China,Shanghai,328,2,1,0
2/17/2020,China,Shanghai,333,5,1,0
2/18/2020,China,Shanghai,333,0,1,0
2/19/2020,China,Shanghai,333,0,2,1
2/20/2020,China,Shanghai,334,1,2,0
2/21/2020,China,Shanghai,334,0,2,0
2/22/2020,China,Shanghai,335,1,3,1
2/23/2020,China,Shanghai,335,0,3,0
2/24/2020,China,Shanghai,335,0,3,0
2/25/2020,China,Shanghai,336,1,3,0
2/26/2020,China,Shanghai,337,1,3,0
2/27/2020,China,Shanghai,337,0,3,0
2/28/2020,China,Shanghai,337,0,3,0
2/29/2020,China,Shanghai,337,0,3,0
3/1/2020,China,Shanghai,337,0,3,0
3/2/2020,China,Shanghai,337,0,3,0
3/3/2020,China,Shanghai,338,1,3,0
3/4/2020,China,Shanghai,338,0,3,0
3/5/2020,China,Shanghai,339,1,3,0
3/6/2020,China,Shanghai,342,3,3,0
3/7/2020,China,Shanghai,342,0,3,0
3/8/2020,China,Shanghai,342,0,3,0
3/9/2020,China,Shanghai,342,0,3,0
3/10/2020,China,Shanghai,344,2,3,0
3/11/2020,China,Shanghai,344,0,3,0
3/12/2020,China,Shanghai,344,0,3,0
3/13/2020,China,Shanghai,346,2,3,0
3/14/2020,China,Shanghai,353,7,3,0
3/15/2020,China,Shanghai,353,0,3,0
3/16/2020,China,Shanghai,355,2,3,0
3/17/2020,China,Shanghai,358,3,3,0
3/18/2020,China,Shanghai,361,3,3,0
3/19/2020,China,Shanghai,363,2,3,0
3/20/2020,China,Shanghai,371,8,3,0
3/21/2020,China,Shanghai,380,9,3,0
3/22/2020,China,Shanghai,394,14,4,1
3/23/2020,China,Shanghai,404,10,4,0
3/24/2020,China,Shanghai,414,10,4,0
3/25/2020,China,Shanghai,433,19,5,1
3/26/2020,China,Shanghai,451,18,5,0
1/22/2020,China,Shanxi,1,1,0,0
1/23/2020,China,Shanxi,1,0,0,0
1/24/2020,China,Shanxi,1,0,0,0
1/25/2020,China,Shanxi,6,5,0,0
1/26/2020,China,Shanxi,9,3,0,0
1/27/2020,China,Shanxi,13,4,0,0
1/28/2020,China,Shanxi,27,14,0,0
1/29/2020,China,Shanxi,27,0,0,0
1/30/2020,China,Shanxi,35,8,0,0
1/31/2020,China,Shanxi,39,4,0,0
2/1/2020,China,Shanxi,47,8,0,0
2/2/2020,China,Shanxi,66,19,0,0
2/3/2020,China,Shanxi,74,8,0,0
2/4/2020,China,Shanxi,81,7,0,0
2/5/2020,China,Shanxi,81,0,0,0
2/6/2020,China,Shanxi,96,15,0,0
2/7/2020,China,Shanxi,104,8,0,0
2/8/2020,China,Shanxi,115,11,0,0
2/9/2020,China,Shanxi,119,4,0,0
2/10/2020,China,Shanxi,119,0,0,0
2/11/2020,China,Shanxi,124,5,0,0
2/12/2020,China,Shanxi,126,2,0,0
2/13/2020,China,Shanxi,126,0,0,0
2/14/2020,China,Shanxi,127,1,0,0
2/15/2020,China,Shanxi,128,1,0,0
2/16/2020,China,Shanxi,129,1,0,0
2/17/2020,China,Shanxi,130,1,0,0
2/18/2020,China,Shanxi,131,1,0,0
2/19/2020,China,Shanxi,131,0,0,0
2/20/2020,China,Shanxi,132,1,0,0
2/21/2020,China,Shanxi,132,0,0,0
2/22/2020,China,Shanxi,132,0,0,0
2/23/2020,China,Shanxi,132,0,0,0
2/24/2020,China,Shanxi,133,1,0,0
2/25/2020,China,Shanxi,133,0,0,0
2/26/2020,China,Shanxi,133,0,0,0
2/27/2020,China,Shanxi,133,0,0,0
2/28/2020,China,Shanxi,133,0,0,0
2/29/2020,China,Shanxi,133,0,0,0
3/1/2020,China,Shanxi,133,0,0,0
3/2/2020,China,Shanxi,133,0,0,0
3/3/2020,China,Shanxi,133,0,0,0
3/4/2020,China,Shanxi,133,0,0,0
3/5/2020,China,Shanxi,133,0,0,0
3/6/2020,China,Shanxi,133,0,0,0
3/7/2020,China,Shanxi,133,0,0,0
3/8/2020,China,Shanxi,133,0,0,0
3/9/2020,China,Shanxi,133,0,0,0
3/10/2020,China,Shanxi,133,0,0,0
3/11/2020,China,Shanxi,133,0,0,0
3/12/2020,China,Shanxi,133,0,0,0
3/13/2020,China,Shanxi,133,0,0,0
3/14/2020,China,Shanxi,133,0,0,0
3/15/2020,China,Shanxi,133,0,0,0
3/16/2020,China,Shanxi,133,0,0,0
3/17/2020,China,Shanxi,133,0,0,0
3/18/2020,China,Shanxi,133,0,0,0
3/19/2020,China,Shanxi,133,0,0,0
3/20/2020,China,Shanxi,133,0,0,0
3/21/2020,China,Shanxi,133,0,0,0
3/22/2020,China,Shanxi,133,0,0,0
3/23/2020,China,Shanxi,133,0,0,0
3/24/2020,China,Shanxi,134,1,0,0
3/25/2020,China,Shanxi,134,0,0,0
3/26/2020,China,Shanxi,135,1,0,0
1/22/2020,China,Sichuan,5,5,0,0
1/23/2020,China,Sichuan,8,3,0,0
1/24/2020,China,Sichuan,15,7,0,0
1/25/2020,China,Sichuan,28,13,0,0
1/26/2020,China,Sichuan,44,16,0,0
1/27/2020,China,Sichuan,69,25,0,0
1/28/2020,China,Sichuan,90,21,0,0
1/29/2020,China,Sichuan,108,18,1,1
1/30/2020,China,Sichuan,142,34,1,0
1/31/2020,China,Sichuan,177,35,1,0
2/1/2020,China,Sichuan,207,30,1,0
2/2/2020,China,Sichuan,231,24,1,0
2/3/2020,China,Sichuan,254,23,1,0
2/4/2020,China,Sichuan,282,28,1,0
2/5/2020,China,Sichuan,301,19,1,0
2/6/2020,China,Sichuan,321,20,1,0
2/7/2020,China,Sichuan,344,23,1,0
2/8/2020,China,Sichuan,364,20,1,0
2/9/2020,China,Sichuan,386,22,1,0
2/10/2020,China,Sichuan,405,19,1,0
2/11/2020,China,Sichuan,417,12,1,0
2/12/2020,China,Sichuan,436,19,1,0
2/13/2020,China,Sichuan,451,15,1,0
2/14/2020,China,Sichuan,463,12,1,0
2/15/2020,China,Sichuan,470,7,1,0
2/16/2020,China,Sichuan,481,11,3,2
2/17/2020,China,Sichuan,495,14,3,0
2/18/2020,China,Sichuan,508,13,3,0
2/19/2020,China,Sichuan,514,6,3,0
2/20/2020,China,Sichuan,520,6,3,0
2/21/2020,China,Sichuan,525,5,3,0
2/22/2020,China,Sichuan,526,1,3,0
2/23/2020,China,Sichuan,526,0,3,0
2/24/2020,China,Sichuan,527,1,3,0
2/25/2020,China,Sichuan,529,2,3,0
2/26/2020,China,Sichuan,531,2,3,0
2/27/2020,China,Sichuan,534,3,3,0
2/28/2020,China,Sichuan,538,4,3,0
2/29/2020,China,Sichuan,538,0,3,0
3/1/2020,China,Sichuan,538,0,3,0
3/2/2020,China,Sichuan,538,0,3,0
3/3/2020,China,Sichuan,538,0,3,0
3/4/2020,China,Sichuan,538,0,3,0
3/5/2020,China,Sichuan,539,1,3,0
3/6/2020,China,Sichuan,539,0,3,0
3/7/2020,China,Sichuan,539,0,3,0
3/8/2020,China,Sichuan,539,0,3,0
3/9/2020,China,Sichuan,539,0,3,0
3/10/2020,China,Sichuan,539,0,3,0
3/11/2020,China,Sichuan,539,0,3,0
3/12/2020,China,Sichuan,539,0,3,0
3/13/2020,China,Sichuan,539,0,3,0
3/14/2020,China,Sichuan,539,0,3,0
3/15/2020,China,Sichuan,539,0,3,0
3/16/2020,China,Sichuan,539,0,3,0
3/17/2020,China,Sichuan,540,1,3,0
3/18/2020,China,Sichuan,540,0,3,0
3/19/2020,China,Sichuan,540,0,3,0
3/20/2020,China,Sichuan,541,1,3,0
3/21/2020,China,Sichuan,542,1,3,0
3/22/2020,China,Sichuan,543,1,3,0
3/23/2020,China,Sichuan,543,0,3,0
3/24/2020,China,Sichuan,545,2,3,0
3/25/2020,China,Sichuan,547,2,3,0
3/26/2020,China,Sichuan,547,0,3,0
1/22/2020,China,Tianjin,4,4,0,0
1/23/2020,China,Tianjin,4,0,0,0
1/24/2020,China,Tianjin,8,4,0,0
1/25/2020,China,Tianjin,10,2,0,0
1/26/2020,China,Tianjin,14,4,0,0
1/27/2020,China,Tianjin,23,9,0,0
1/28/2020,China,Tianjin,24,1,0,0
1/29/2020,China,Tianjin,27,3,0,0
1/30/2020,China,Tianjin,31,4,0,0
1/31/2020,China,Tianjin,32,1,0,0
2/1/2020,China,Tianjin,41,9,0,0
2/2/2020,China,Tianjin,48,7,0,0
2/3/2020,China,Tianjin,60,12,0,0
2/4/2020,China,Tianjin,67,7,0,0
2/5/2020,China,Tianjin,69,2,1,1
2/6/2020,China,Tianjin,79,10,1,0
2/7/2020,China,Tianjin,81,2,1,0
2/8/2020,China,Tianjin,88,7,1,0
2/9/2020,China,Tianjin,91,3,1,0
2/10/2020,China,Tianjin,95,4,1,0
2/11/2020,China,Tianjin,106,11,2,1
2/12/2020,China,Tianjin,112,6,2,0
2/13/2020,China,Tianjin,119,7,3,1
2/14/2020,China,Tianjin,120,1,3,0
2/15/2020,China,Tianjin,122,2,3,0
2/16/2020,China,Tianjin,124,2,3,0
2/17/2020,China,Tianjin,125,1,3,0
2/18/2020,China,Tianjin,128,3,3,0
2/19/2020,China,Tianjin,130,2,3,0
2/20/2020,China,Tianjin,131,1,3,0
2/21/2020,China,Tianjin,132,1,3,0
2/22/2020,China,Tianjin,135,3,3,0
2/23/2020,China,Tianjin,135,0,3,0
2/24/2020,China,Tianjin,135,0,3,0
2/25/2020,China,Tianjin,135,0,3,0
2/26/2020,China,Tianjin,135,0,3,0
2/27/2020,China,Tianjin,136,1,3,0
2/28/2020,China,Tianjin,136,0,3,0
2/29/2020,China,Tianjin,136,0,3,0
3/1/2020,China,Tianjin,136,0,3,0
3/2/2020,China,Tianjin,136,0,3,0
3/3/2020,China,Tianjin,136,0,3,0
3/4/2020,China,Tianjin,136,0,3,0
3/5/2020,China,Tianjin,136,0,3,0
3/6/2020,China,Tianjin,136,0,3,0
3/7/2020,China,Tianjin,136,0,3,0
3/8/2020,China,Tianjin,136,0,3,0
3/9/2020,China,Tianjin,136,0,3,0
3/10/2020,China,Tianjin,136,0,3,0
3/11/2020,China,Tianjin,136,0,3,0
3/12/2020,China,Tianjin,136,0,3,0
3/13/2020,China,Tianjin,136,0,3,0
3/14/2020,China,Tianjin,136,0,3,0
3/15/2020,China,Tianjin,136,0,3,0
3/16/2020,China,Tianjin,136,0,3,0
3/17/2020,China,Tianjin,136,0,3,0
3/18/2020,China,Tianjin,136,0,3,0
3/19/2020,China,Tianjin,137,1,3,0
3/20/2020,China,Tianjin,137,0,3,0
3/21/2020,China,Tianjin,137,0,3,0
3/22/2020,China,Tianjin,137,0,3,0
3/23/2020,China,Tianjin,141,4,3,0
3/24/2020,China,Tianjin,145,4,3,0
3/25/2020,China,Tianjin,145,0,3,0
3/26/2020,China,Tianjin,151,6,3,0
1/22/2020,China,Tibet,0,0,0,0
1/23/2020,China,Tibet,0,0,0,0
1/24/2020,China,Tibet,0,0,0,0
1/25/2020,China,Tibet,0,0,0,0
1/26/2020,China,Tibet,0,0,0,0
1/27/2020,China,Tibet,0,0,0,0
1/28/2020,China,Tibet,0,0,0,0
1/29/2020,China,Tibet,0,0,0,0
1/30/2020,China,Tibet,1,1,0,0
1/31/2020,China,Tibet,1,0,0,0
2/1/2020,China,Tibet,1,0,0,0
2/2/2020,China,Tibet,1,0,0,0
2/3/2020,China,Tibet,1,0,0,0
2/4/2020,China,Tibet,1,0,0,0
2/5/2020,China,Tibet,1,0,0,0
2/6/2020,China,Tibet,1,0,0,0
2/7/2020,China,Tibet,1,0,0,0
2/8/2020,China,Tibet,1,0,0,0
2/9/2020,China,Tibet,1,0,0,0
2/10/2020,China,Tibet,1,0,0,0
2/11/2020,China,Tibet,1,0,0,0
2/12/2020,China,Tibet,1,0,0,0
2/13/2020,China,Tibet,1,0,0,0
2/14/2020,China,Tibet,1,0,0,0
2/15/2020,China,Tibet,1,0,0,0
2/16/2020,China,Tibet,1,0,0,0
2/17/2020,China,Tibet,1,0,0,0
2/18/2020,China,Tibet,1,0,0,0
2/19/2020,China,Tibet,1,0,0,0
2/20/2020,China,Tibet,1,0,0,0
2/21/2020,China,Tibet,1,0,0,0
2/22/2020,China,Tibet,1,0,0,0
2/23/2020,China,Tibet,1,0,0,0
2/24/2020,China,Tibet,1,0,0,0
2/25/2020,China,Tibet,1,0,0,0
2/26/2020,China,Tibet,1,0,0,0
2/27/2020,China,Tibet,1,0,0,0
2/28/2020,China,Tibet,1,0,0,0
2/29/2020,China,Tibet,1,0,0,0
3/1/2020,China,Tibet,1,0,0,0
3/2/2020,China,Tibet,1,0,0,0
3/3/2020,China,Tibet,1,0,0,0
3/4/2020,China,Tibet,1,0,0,0
3/5/2020,China,Tibet,1,0,0,0
3/6/2020,China,Tibet,1,0,0,0
3/7/2020,China,Tibet,1,0,0,0
3/8/2020,China,Tibet,1,0,0,0
3/9/2020,China,Tibet,1,0,0,0
3/10/2020,China,Tibet,1,0,0,0
3/11/2020,China,Tibet,1,0,0,0
3/12/2020,China,Tibet,1,0,0,0
3/13/2020,China,Tibet,1,0,0,0
3/14/2020,China,Tibet,1,0,0,0
3/15/2020,China,Tibet,1,0,0,0
3/16/2020,China,Tibet,1,0,0,0
3/17/2020,China,Tibet,1,0,0,0
3/18/2020,China,Tibet,1,0,0,0
3/19/2020,China,Tibet,1,0,0,0
3/20/2020,China,Tibet,1,0,0,0
3/21/2020,China,Tibet,1,0,0,0
3/22/2020,China,Tibet,1,0,0,0
3/23/2020,China,Tibet,1,0,0,0
3/24/2020,China,Tibet,1,0,0,0
3/25/2020,China,Tibet,1,0,0,0
3/26/2020,China,Tibet,1,0,0,0
1/22/2020,China,Xinjiang,0,0,0,0
1/23/2020,China,Xinjiang,2,2,0,0
1/24/2020,China,Xinjiang,2,0,0,0
1/25/2020,China,Xinjiang,3,1,0,0
1/26/2020,China,Xinjiang,4,1,0,0
1/27/2020,China,Xinjiang,5,1,0,0
1/28/2020,China,Xinjiang,10,5,0,0
1/29/2020,China,Xinjiang,13,3,0,0
1/30/2020,China,Xinjiang,14,1,0,0
1/31/2020,China,Xinjiang,17,3,0,0
2/1/2020,China,Xinjiang,18,1,0,0
2/2/2020,China,Xinjiang,21,3,0,0
2/3/2020,China,Xinjiang,24,3,0,0
2/4/2020,China,Xinjiang,29,5,0,0
2/5/2020,China,Xinjiang,32,3,0,0
2/6/2020,China,Xinjiang,36,4,0,0
2/7/2020,China,Xinjiang,39,3,0,0
2/8/2020,China,Xinjiang,42,3,0,0
2/9/2020,China,Xinjiang,45,3,0,0
2/10/2020,China,Xinjiang,49,4,0,0
2/11/2020,China,Xinjiang,55,6,0,0
2/12/2020,China,Xinjiang,59,4,0,0
2/13/2020,China,Xinjiang,63,4,1,1
2/14/2020,China,Xinjiang,65,2,1,0
2/15/2020,China,Xinjiang,70,5,1,0
2/16/2020,China,Xinjiang,71,1,1,0
2/17/2020,China,Xinjiang,75,4,1,0
2/18/2020,China,Xinjiang,76,1,1,0
2/19/2020,China,Xinjiang,76,0,1,0
2/20/2020,China,Xinjiang,76,0,1,0
2/21/2020,China,Xinjiang,76,0,1,0
2/22/2020,China,Xinjiang,76,0,2,1
2/23/2020,China,Xinjiang,76,0,2,0
2/24/2020,China,Xinjiang,76,0,2,0
2/25/2020,China,Xinjiang,76,0,2,0
2/26/2020,China,Xinjiang,76,0,2,0
2/27/2020,China,Xinjiang,76,0,2,0
2/28/2020,China,Xinjiang,76,0,3,1
2/29/2020,China,Xinjiang,76,0,3,0
3/1/2020,China,Xinjiang,76,0,3,0
3/2/2020,China,Xinjiang,76,0,3,0
3/3/2020,China,Xinjiang,76,0,3,0
3/4/2020,China,Xinjiang,76,0,3,0
3/5/2020,China,Xinjiang,76,0,3,0
3/6/2020,China,Xinjiang,76,0,3,0
3/7/2020,China,Xinjiang,76,0,3,0
3/8/2020,China,Xinjiang,76,0,3,0
3/9/2020,China,Xinjiang,76,0,3,0
3/10/2020,China,Xinjiang,76,0,3,0
3/11/2020,China,Xinjiang,76,0,3,0
3/12/2020,China,Xinjiang,76,0,3,0
3/13/2020,China,Xinjiang,76,0,3,0
3/14/2020,China,Xinjiang,76,0,3,0
3/15/2020,China,Xinjiang,76,0,3,0
3/16/2020,China,Xinjiang,76,0,3,0
